RA_ICRS,DE_ICRS,Source,GLON,GLAT,plx,pmRA_1,pmDE_1,o_Gmag,Gmag,BP-RP,PMemb,Cluster,_RA_icrs,_DE_icrs,RAhour,DEdeg,Bmag,Vmag,Jmag,Hmag,Ksmag,e_Jmag,e_Hmag,e_Ksmag,pmRA_2,pmDE_2,e_pm,RV,e_RV,Qflg,Rflg,Bflg,2MASS,ASCC,SpType,Rcl,Ps,Pkin,PJKs,PJH,MWSC,Separation
0.85443341233,-30.43505940868,2320771220319192448,12.6480623045,-78.9775814159,4.3126,18.073,3.7690000000000006,248,11.839226,0.975218,0.8,Blanco_1,0.854343161843199,-30.4350756362878,0.05695526,-30.43509,12.845,11.936,10.59,10.134,10.079,0.03,0.03,0.03,14.65,3.09,3.85,999.99,-9.99,AAA,222,111,145588677,1713962,,0.4359,1,64.22,36.07,60.36,7,0.3416543677850779
1.3981861659,-29.9518158359,2320902234001248256,14.5719953639,-79.5485770649,4.4199,18.141000000000002,3.0660000000000003,274,12.408645,1.083654,0.9,Blanco_1,1.39809601933433,-29.9518290367027,0.0932032,-29.95178,12.2,11.5,10.881,10.419,10.26,0.03,0.032,0.03,21.92,4.11,4.0,999.99,-9.99,EEE,222,111,108853928,0,,0.447,1,87.93,2.47,100.0,7,0.4494052822722538
1.42908118192,-29.96061449249,2320902062202556544,14.4916454577,-79.5727009235,4.2243,18.722,3.0600000000000005,276,9.8398,0.450324,1.0,Blanco_1,1.42898814000499,-29.9606276674573,0.09526674,-29.960608,10.24,9.866,9.31,9.138,9.121,0.03,0.03,0.03,21.79,0.31,1.5,999.99,-9.99,AAA,222,111,108853916,1616907,"A9/F0V              ",0.4729,1,40.18,100.0,100.0,7,0.2510467403505875
1.23373426,-30.11471592641,2320805580057632768,13.8820946646,-79.3728397635,4.0812,18.757,2.9510000000000005,237,15.828494,2.230431,1.0,Blanco_1,1.23364089906643,-30.1147286320714,0.08224154,-30.114737,17.3,15.3,13.354,12.66,12.475,0.03,0.03,0.03,21.87,-0.93,4.0,999.99,-9.99,AAA,222,111,145607793,0,,0.3228,1,79.14,83.43,100.0,7,0.3538959288093136
0.41614458122,-30.07734423578,2320838943363481984,14.8949554891,-78.6911777304,4.1867,19.048000000000002,2.2560000000000002,220,14.301308,1.573471,1.0,Blanco_1,0.416049807703413,-30.0773539490793,0.02773593,-30.07732,15.3,13.8,12.383,11.742,11.621,0.03,0.03,0.03,16.95,5.26,4.09,999.99,-9.99,AAA,222,111,145552471,0,,0.4133,1,78.15,100.0,66.73,7,0.3403168787493266
1.36201486642,-29.85569630038,2320906872565926528,15.1265478584,-79.5389206946,4.2442,18.954,2.14,263,12.431136,0.992989,1.0,Blanco_1,1.36192077071308,-29.8557055142355,0.09079466,-29.855743,12.4,11.9,11.201,10.78,10.753,0.03,0.03,0.03,21.48,-0.47,4.0,999.99,-9.99,AAA,222,111,108854095,0,,0.4378,1,84.61,100.0,100.0,7,0.341632635272228
1.39506503921,-29.86305737998,2320903883268688896,15.0530903071,-79.5653459592,4.3944,18.842000000000002,2.7060000000000004,289,16.492418,2.49692,0.9,Blanco_1,1.39497149261707,-29.8630690307804,0.0929982,-29.863085,18.1,16.5,13.791,13.173,12.958,0.03,0.032,0.034,28.29,2.75,4.0,999.99,-9.99,AAA,222,111,108854079,0,,0.4627,1,31.55,99.68,100.0,7,0.30370250481905997
0.88296316395,-29.7179778591,2320877220112116224,16.3089708115,-79.1593439078,4.1405,19.122000000000003,3.5050000000000003,222,10.053291,0.534108,1.0,Blanco_1,0.882868364733046,-29.7179929500385,0.05885787,-29.718004,10.472,10.07,9.392,9.141,9.126,0.03,0.03,0.03,24.9,3.47,1.85,999.99,-9.99,AAA,222,111,108817974,1616834,"A5/7 (III)          ",0.282,1,12.61,100.0,99.86,7,0.3121529990571659
0.92355547659,-29.71515777346,2320876601636825984,16.2881346086,-79.1944933803,4.4409,18.294,2.7670000000000003,272,17.558525,2.811989,0.9,Blanco_1,0.923464784816145,-29.7151696869013,0.06156446,-29.715143,19.1,17.3,14.647,14.07,13.826,0.039,0.056,0.067,19.45,0.87,4.0,999.99,-9.99,AAA,222,111,108817981,0,,0.2868,1,96.84,98.1,100.0,7,0.28180280783555284
0.47271074229,-30.10355559723,2320841520343862400,14.711361699,-78.7334989307,4.2095,18.559,2.592,221,15.093597,1.91354,1.0,Blanco_1,0.472618377314999,-30.1035667571977,0.03150593,-30.10357,16.5,14.5,12.845,12.187,12.048,0.03,0.03,0.03,16.4,1.32,4.09,999.99,-9.99,AAA,222,111,145553135,0,,0.3717,1,83.74,82.73,84.41,7,0.3832937026392091
1.39484598475,-29.89495963686,2320903642750520704,14.8813904662,-79.5582675855,4.3537,18.622000000000003,2.0780000000000003,275,16.854815,2.608065,1.0,Blanco_1,1.39475350083249,-29.8949685837722,0.09298307,-29.894981,18.5,16.5,14.112,13.494,13.248,0.03,0.039,0.037,23.26,2.59,4.0,999.99,-9.99,AAA,222,111,108854024,0,,0.454,1,82.0,62.81,99.77,7,0.32152513632331586
0.97531390578,-29.6531447469,2320878628861388928,16.5687213759,-79.2503019398,4.1795,19.634000000000004,1.8520000000000003,290,13.786061,1.394438,1.0,Blanco_1,0.975216631046124,-29.6531527207534,0.06501413,-29.653131,14.9,13.3,12.071,11.447,11.383,0.03,0.03,0.03,18.5,0.34,4.0,999.99,-9.99,AAA,222,111,108835032,0,,0.3556,1,92.16,100.0,100.0,7,0.32243856398384435
0.53206533563,-30.07849580001,2320842001380199680,14.781110116,-78.7890018774,4.0857,19.352000000000004,2.8930000000000002,207,16.700794,2.563769,1.0,Blanco_1,0.531969048434854,-30.0785082559471,0.03546154,-30.07851,15.3,14.5,13.946,13.233,13.152,0.039,0.041,0.05,9999.9,9999.9,-9.99,999.99,-9.99,AAA,222,111,145553102,0,,0.3156,1,0.0,98.78,26.01,7,0.4461060319773061
0.23066830028,-30.06415715856,2320850144638182912,15.1279626294,-78.5368330217,4.3249,18.495,2.4290000000000003,220,8.403922,0.022566,1.0,Blanco_1,0.230576290481946,-30.0641676167224,0.0153718,-30.064169,8.438,8.398,8.343,8.376,8.354,0.03,0.032,0.03,19.37,2.85,1.5,-1.0,5.1,AAA,111,111,1005237377,1713880,"A0V                 ",0.5702,1,95.22,100.0,100.0,7,0.28757975011477493
1.00211741414,-30.77264304354,2320558082565935744,10.766268242,-79.0101975306,4.1795,18.933000000000003,2.434,232,12.91031,1.114005,1.0,Blanco_1,1.00202253904013,-30.7726535232277,0.06680059,-30.772638,13.3,12.2,11.529,11.065,10.994,0.03,0.03,0.03,16.77,5.76,4.0,999.99,-9.99,AAA,222,111,145590915,0,,0.7792,1,72.3,100.0,100.0,7,0.3364013271489722
0.79806183191,-29.59915097653,2320881991820717056,17.0002857639,-79.1085553793,3.9584,18.799000000000003,3.3100000000000005,272,17.207367,2.656103,1.0,Blanco_1,0.797968743996265,-29.5991652278864,0.05319859,-29.599134,18.8,16.8,14.369,13.737,13.557,0.03,0.043,0.043,21.4,0.49,3.79,999.99,-9.99,AAA,222,111,1124191146,0,,0.4079,1,89.99,100.0,82.67,7,0.26639562020441815
1.7230540415,-29.3538046874,2320945699070402816,17.5488207931,-79.9444410177,4.1393,19.022000000000002,2.8190000000000004,197,14.861427,1.800314,1.0,Blanco_1,1.72296007705369,-29.3538168247282,0.114862,-29.353868,16.4,14.1,12.777,12.072,11.972,0.03,0.03,0.03,20.65,-3.73,4.0,999.99,-9.99,AAA,222,111,108864067,0,,0.9734,1,56.09,96.19,100.0,7,0.451727272408209
2.08003821003,-29.73797826805,2320733901347207936,15.0108281365,-80.1727101539,4.4284,18.863000000000003,3.1260000000000003,230,17.75143,2.866085,0.9,Blanco_1,2.07994467619023,-29.7379917271838,0.138661,-29.738014,18.6,17.2,14.739,14.055,13.93,0.039,0.041,0.054,13.76,-10.59,4.0,999.99,-9.99,AAA,222,111,108899693,0,,1.0688,1,4.32,99.62,20.48,7,0.40616947481086313
1.75925485614,-30.35496081437,2320550046683235328,11.9692806133,-79.7520870037,4.2228,18.645000000000003,2.4490000000000003,245,11.586123,0.807157,1.0,Blanco_1,1.75916182560196,-30.3549713586426,0.11727613,-30.354975,11.9,11.1,10.585,10.254,10.223,0.03,0.03,0.03,24.62,1.33,3.79,999.99,-9.99,AAA,222,111,145645387,0,,0.8349,1,64.71,100.0,100.0,7,0.3543948549796107
0.5553166503,-30.44285223703,2320779604095346688,12.9377072924,-78.7257249563,4.122,18.412000000000003,1.6470000000000002,188,16.19481,2.666128,0.9,Blanco_1,0.555224699621245,-30.4428593282478,0.0370152,-30.44287,18.0,16.3,13.404,12.714,12.503,0.03,0.03,0.032,19.44,-1.3,4.09,999.99,-9.99,AAA,222,111,145553647,0,,0.5266,1,82.48,58.44,100.0,7,0.28184273082916605
1.80513786926,-30.4470037845,2320548534854747648,11.4104258861,-79.7649373344,4.1831,19.079,2.6990000000000003,247,17.727812,2.749365,1.0,Blanco_1,1.80504258347924,-30.4470154051598,0.120336,-30.447025,19.7,17.3,14.781,14.211,13.854,0.032,0.032,0.048,14.43,0.56,4.0,999.99,-9.99,AAA,222,111,145645247,0,,0.912,1,61.77,10.74,100.0,7,0.31345629122579965
1.29571605364,-30.06143288636,2320807641641939712,14.0965613839,-79.4373405164,4.2634,18.020000000000003,2.9250000000000003,245,16.438698,2.495863,1.0,Blanco_1,1.29562640935955,-30.0614454800796,0.0863762,-30.061432,18.1,16.4,13.786,13.126,12.883,0.03,0.03,0.03,22.48,4.3,4.0,999.99,-9.99,AAA,222,111,145608510,0,,0.3608,1,83.22,32.23,100.0,7,0.2277333995173152
0.6633207345,-30.44503008943,2320768986936193664,12.8100609421,-78.8154851715,4.0627,18.093000000000004,2.749,228,17.745491,2.981228,1.0,Blanco_1,0.663230374904179,-30.4450419253711,0.04421159,-30.44503,19.5,17.4,14.668,14.013,13.833,0.03,0.041,0.059,21.32,1.5,4.09,999.99,-9.99,AAA,222,111,145570056,0,,0.4846,1,95.33,90.64,40.38,7,0.4558598709756636
0.89047963289,-30.26222490463,2320777469496305024,13.4880152651,-79.0498073062,4.2384,18.108,2.3680000000000003,224,12.327809,0.957092,1.0,Blanco_1,0.890389367194914,-30.2622351001546,0.05935833,-30.262241,12.806,11.978,11.163,10.756,10.729,0.03,0.03,0.03,18.05,-2.07,3.6,999.99,-9.99,AAA,222,111,145588930,1713969,,0.2623,1,65.82,100.0,100.0,7,0.3310083556529348
0.79844551899,-29.50428518126,2320895774370830464,17.4948901651,-79.1252615646,4.1353,18.523000000000003,2.5700000000000003,255,16.122498,2.514191,1.0,Blanco_1,0.798353883823295,-29.5042962465064,0.05322326,-29.504293,17.8,16.0,13.42,12.735,12.541,0.03,0.03,0.03,18.03,3.9,3.79,999.99,-9.99,AAA,222,111,1124191313,0,,0.5014,1,90.96,88.1,100.0,7,0.3041673158541381
0.935067572,-30.16498679913,2320802075364296960,13.9398206258,-79.1099262197,4.2872,18.236,2.8750000000000004,214,16.044252,2.259124,1.0,Blanco_1,0.934976758036841,-30.1649991775709,0.062331,-30.165007,17.6,15.8,13.536,12.867,12.71,0.03,0.03,0.032,15.4,1.42,4.0,999.99,-9.99,AAA,222,111,145589067,0,,0.1706,1,73.95,100.0,100.0,7,0.32728272447349943
0.64294118249,-30.42921775858,2320769193094622464,12.9112224339,-78.8023212188,4.138,18.691000000000003,2.483,237,13.197062,1.373277,1.0,Blanco_1,0.642847851514387,-30.4292284492412,0.04285346,-30.429222,13.3,13.6,11.366,10.921,10.781,0.03,0.03,0.03,11.98,3.89,4.09,999.99,-9.99,AAA,222,111,145570087,0,,0.4775,1,39.39,100.0,100.0,7,0.43269227641011704
0.32153972211,-30.29569406216,2320831895321931520,13.9038659551,-78.5640015026,3.9854,19.093000000000004,2.3240000000000003,223,17.684887,2.785665,1.0,Blanco_1,0.321444513869923,-30.2957040682367,0.02142754,-30.2957,19.7,17.4,14.668,13.99,13.8,0.035,0.046,0.056,14.4,5.23,4.09,999.99,-9.99,AAA,222,111,145552129,0,,0.57,1,57.61,64.77,29.74,7,0.39418232154356825
1.48165088907,-29.67066111578,2320915599939527168,16.0116646199,-79.678700062,4.2295,18.668000000000003,2.6410000000000005,246,17.071693,2.661911,1.0,Blanco_1,1.48155838418101,-29.6706724867201,0.0987722,-29.67065,18.7,16.8,14.211,13.574,13.477,0.03,0.032,0.032,16.71,7.21,3.79,999.99,-9.99,AAA,222,111,1229192692,0,,0.6134,1,56.01,38.13,74.72,7,0.21578129748924946
0.97574112274,-30.94709962993,2320551519855979776,9.9273122462,-78.9380617244,4.2115,18.426000000000002,2.1010000000000004,254,17.442337,2.861895,1.0,Blanco_1,0.975648620120736,-30.9471086758693,0.06504292,-30.947105,19.4,17.2,14.444,13.822,13.619,0.035,0.039,0.05,21.06,2.79,4.0,999.99,-9.99,AAA,222,111,145587810,0,,0.9503,1,96.8,97.47,88.89,7,0.3011623255635134
0.59024622148,-30.13932833066,2320793897745374208,14.4192866177,-78.8250692722,4.1544,18.121000000000002,2.74,182,10.615004,0.633932,1.0,Blanco_1,0.59015600368138,-30.1393401278514,0.03934167,-30.139343,11.04,10.625,9.84,9.626,9.6,0.03,0.03,0.03,22.14,-0.22,2.0,999.99,-9.99,AAA,222,111,145570526,1713918,,0.2908,1,46.78,100.0,100.0,7,0.38113310247522353
0.77868821064,-29.74626757789,2320874054720005248,16.2526073272,-79.0650792724,4.2365,18.187,2.918,316,14.599089,1.683059,1.0,Blanco_1,0.778598021351341,-29.7462801414705,0.05190774,-29.746271,15.8,14.1,12.614,11.886,11.828,0.03,0.03,0.03,23.79,4.23,3.79,999.99,-9.99,AAA,222,111,1124190905,0,,0.27,1,70.05,97.45,93.81,7,0.2256597698046806
0.49599454886,-30.33912683457,2320783933422373504,13.5146355377,-78.7006771444,4.3382,19.013,2.5720000000000005,206,17.652239,3.022865,0.9,Blanco_1,0.495899697507151,-30.3391379084247,0.03305854,-30.339165,19.6,17.5,14.52,13.921,13.604,0.035,0.046,0.054,8.43,3.25,4.09,999.99,-9.99,AAA,222,111,145553483,0,,0.4777,1,14.72,26.78,99.96,7,0.38667408195602054
0.60202124346,-29.48321838397,2320898798027762432,17.7530121664,-78.9601333456,4.1151,18.882,2.7900000000000005,243,15.833942,2.258153,1.0,Blanco_1,0.601927851707887,-29.4832303964374,0.04012833,-29.483183,17.2,15.4,13.402,12.598,12.435,0.03,0.032,0.03,18.63,5.94,3.9,999.99,-9.99,AAA,222,111,1124189633,0,,0.5723,1,78.71,2.31,12.34,7,0.3276618586422708
0.83057047031,-29.52609394846,2320895495197912832,17.355663711,-79.149109139,4.2828,19.025000000000002,3.3580000000000005,264,17.691141,2.832138,0.9,Blanco_1,0.830476331411591,-29.5261084064824,0.05536341,-29.526094,19.3,17.4,14.711,14.192,13.963,0.041,0.061,0.061,0.69,-17.95,4.0,999.99,-9.99,AAA,222,111,108818279,0,,0.4763,1,0.0,84.0,85.72,7,0.3738316937809065
1.09498952181,-30.3851176083,2320584887457843968,12.6279900681,-79.1909355527,4.1504,18.814000000000004,3.2470000000000003,226,17.302332,2.782412,1.0,Blanco_1,1.09489561907338,-30.3851315884053,0.07299226,-30.385126,19.1,17.0,14.359,13.752,13.593,0.032,0.037,0.05,22.44,-3.03,4.0,999.99,-9.99,AAA,222,111,145590345,0,,0.4257,1,57.29,90.13,98.27,7,0.329378965955908
1.03216032942,-30.4279475718,2320584406421507456,12.4807307306,-79.1276615655,4.1124,18.093000000000004,3.1130000000000004,205,15.963703,2.605614,1.0,Blanco_1,1.03206998565024,-30.4279609749633,0.0688042,-30.427954,17.8,15.7,13.135,12.515,12.322,0.03,0.03,0.03,22.1,4.07,4.0,999.99,-9.99,AAA,222,111,145590409,0,,0.4464,1,87.0,98.18,98.98,7,0.30291301913561874
0.67435210434,-30.27328290985,2320788812505222016,13.6600565329,-78.8657412199,4.2664,18.369000000000003,2.7090000000000005,237,16.694439,2.822426,1.0,Blanco_1,0.674260527283165,-30.2732945735681,0.04495,-30.273275,18.2,16.5,13.748,13.15,12.918,0.03,0.034,0.032,25.4,6.48,4.09,999.99,-9.99,AAA,222,111,145570321,0,,0.3285,1,47.36,100.0,100.0,7,0.3185856218186655
1.04225649055,-30.44542917143,2320583547428048768,12.3793207301,-79.1316147419,4.4189,18.168000000000003,3.5370000000000004,183,17.637175,2.823391,0.8,Blanco_1,1.04216575601649,-30.4454444001486,0.06947674,-30.445429,19.3,17.4,14.654,14.004,13.817,0.043,0.046,0.054,24.28,10.43,5.09,999.99,-9.99,AAA,222,111,145590435,0,,0.4657,1,43.06,90.43,60.87,7,0.3271128082619939
0.47925953232,-29.69528579247,2320888902423048576,16.762905575,-78.8188255222,4.0455,18.999000000000002,3.4880000000000004,247,17.512363,2.831789,0.9,Blanco_1,0.479165364168918,-29.6953008102145,0.03194213,-29.695274,19.7,17.3,14.536,13.879,13.578,0.037,0.043,0.046,16.36,4.34,4.0,999.99,-9.99,AAA,222,111,108798717,0,,0.4656,1,78.53,4.73,58.88,7,0.4011381306505142
1.21215676732,-30.49873416766,2320602926320492672,11.9010338003,-79.2590722472,4.1231,18.684,3.3190000000000004,243,14.764709,1.774282,1.0,Blanco_1,1.21206340468947,-30.4987484577656,0.08080559,-30.498741,15.8,14.0,12.553,11.838,11.718,0.03,0.03,0.03,21.94,2.0,4.0,999.99,-9.99,AAA,222,111,145607193,0,,0.5732,1,92.41,100.0,99.97,7,0.2273107176057
1.33485107719,-29.51560357664,2320932951607396992,16.9924158605,-79.5829009049,4.1783,18.742,2.946,224,15.156586,1.89738,1.0,Blanco_1,1.33475834823908,-29.5156162607745,0.08898333,-29.51566,16.5,14.8,12.914,12.225,12.102,0.03,0.03,0.03,21.26,-0.25,4.0,999.99,-9.99,AAA,222,111,108854614,0,,0.6221,1,87.15,94.12,100.0,7,0.37507798303366646
0.54937720965,-30.39232274659,2320780566168018688,13.1949547657,-78.7329106653,4.2839,18.426000000000002,2.273,179,14.614534,1.698378,1.0,Blanco_1,0.549285236685493,-30.3923325330856,0.03661893,-30.392345,15.8,14.4,12.654,11.947,11.838,0.03,0.03,0.03,18.13,2.7,4.09,999.99,-9.99,AAA,222,111,145553572,0,,0.488,1,96.08,100.0,100.0,7,0.30097455420150854
0.54877690031,-29.69428171336,2320886222363524992,16.7121771715,-78.8784197986,4.1982,18.897000000000002,2.519,269,11.728803,0.827414,1.0,Blanco_1,0.54868323865973,-29.6942925590215,0.036578,-29.694286,12.783,12.169,10.718,10.353,10.331,0.03,0.03,0.03,14.81,3.9,2.5,999.99,-9.99,AAA,222,111,1124189935,1616776,,0.4226,1,34.46,100.0,100.0,7,0.3347390816109446
0.75239870564,-30.26223673905,2320788331468887040,13.6345253211,-78.9338704501,4.1819,18.033,2.204,254,15.108883,1.893477,1.0,Blanco_1,0.752308813798607,-30.2622462284637,0.0501552,-30.262217,16.5,14.4,12.892,12.211,12.097,0.03,0.03,0.03,24.7,3.27,4.09,999.99,-9.99,AAA,222,111,145571527,0,,0.2862,1,67.92,76.0,100.0,7,0.23159857805489942
1.32674800543,-29.50155165254,2320933157765826560,17.0758832628,-79.5785049656,4.098,18.116000000000003,3.2340000000000004,238,11.210258,0.900991,1.0,Blanco_1,1.32665838615057,-29.5015655766766,0.08844213,-29.501541,12.042,11.549,10.116,9.742,9.656,0.03,0.03,0.03,18.07,2.33,2.4,999.99,-9.99,AAA,222,111,108853073,1616898,,0.6289,1,88.97,4.75,56.16,7,0.3653665580202478
2.02173264258,-30.13058818072,2320652988459060480,12.8631675008,-80.0298439478,4.1284,18.859,2.474,234,17.54502,2.855896,1.0,Blanco_1,2.02163875886562,-30.1305988326311,0.13477707,-30.130598,19.4,17.3,14.56,13.942,13.704,0.03,0.046,0.045,25.79,-2.46,4.0,999.99,-9.99,AAA,222,111,145664440,0,,0.9924,1,39.51,68.42,89.62,7,0.24116095072214636
0.7199150561,-29.61595828979,2320893334829367040,16.9763401241,-79.0387115938,4.3192,19.138,1.8040000000000003,300,17.568949,2.872212,1.0,Blanco_1,0.719820273751473,-29.6159660569785,0.0479872,-29.615953,19.5,17.3,14.553,13.973,13.633,0.03,0.041,0.035,18.87,1.12,3.9,999.99,-9.99,AAA,222,111,1124191125,0,,0.4099,1,96.68,6.06,100.0,7,0.3355604579693306
0.79821100666,-29.96953964918,2320820114226919808,15.0828501158,-79.0372043357,4.103,17.973000000000003,2.938,234,17.275005,2.767025,1.0,Blanco_1,0.798121678996329,-29.9695522988721,0.05320633,-29.969545,18.9,17.1,14.298,13.707,13.472,0.03,0.035,0.037,25.7,-5.78,4.0,999.99,-9.99,AAA,222,111,145571102,0,,0.0812,1,20.69,97.04,100.0,7,0.3625918508783351
1.50409265273,-30.46696276226,2320589319864133632,11.7005353502,-79.5099512639,4.1316,18.433000000000003,3.0140000000000002,223,16.721378,2.53702,1.0,Blanco_1,1.50400057439033,-30.4669757391721,0.10026579,-30.466993,18.4,16.4,13.994,13.303,13.097,0.032,0.03,0.032,26.7,1.1,4.0,999.99,-9.99,AAA,222,111,145626098,0,,0.71,1,45.6,23.74,30.69,7,0.3459436316234318
2.22324006552,-29.87165941348,2320728369429818624,14.0771296798,-80.2629663579,4.3292,18.718000000000004,2.3790000000000004,253,17.579308,2.846579,1.0,Blanco_1,2.22314712654989,-29.8716696563641,0.14821033,-29.871635,18.9,17.2,14.586,13.916,13.743,0.03,0.03,0.05,14.14,7.09,4.0,999.99,-9.99,AAA,222,111,108900269,0,,1.1667,1,42.9,83.4,17.27,7,0.2791619945924588
1.04446371662,-30.7582464691,2320558396099548800,10.784823629,-79.0491692547,3.9673,18.459000000000003,2.5260000000000002,236,17.203426,2.754833,1.0,Blanco_1,1.04437123061486,-30.7582573449005,0.06962379,-30.758242,18.8,16.7,14.345,13.74,13.543,0.032,0.035,0.048,22.1,5.34,4.0,999.99,-9.99,AAA,222,111,145590890,0,,0.7706,1,79.01,100.0,99.52,7,0.33114013312682783
1.39608250489,-30.14292048355,2320618319483339648,13.5515842723,-79.502614796,4.1417,18.435000000000002,1.62,245,17.560099,2.890705,0.9,Blanco_1,1.3959907204641,-30.1429274585181,0.09306813,-30.14293,19.3,17.1,14.479,13.853,13.609,0.035,0.037,0.046,27.38,5.25,4.0,999.99,-9.99,AAA,222,111,145608625,0,,0.4648,1,34.75,59.84,85.1,7,0.19100319715567607
1.37100095722,-30.14222577039,2320617116892496256,13.5837503661,-79.4817215767,4.1978,17.862000000000002,2.3040000000000003,221,13.210715,1.205914,1.0,Blanco_1,1.37091202627769,-30.14223569036,0.09139474,-30.142242,14.0,12.4,11.699,11.169,11.109,0.03,0.03,0.03,19.8,3.64,4.0,999.99,-9.99,AAA,222,111,145608623,0,,0.4439,1,97.14,100.0,100.0,7,0.2560007269339499
0.84748869305,-30.6897076137,2320572827189658240,11.3744521567,-78.9054312993,4.1639,18.352,2.487,250,14.009586,1.563965,1.0,Blanco_1,0.847396808500412,-30.6897183215843,0.05649713,-30.689764,15.3,13.0,12.031,11.346,11.241,0.03,0.03,0.03,22.79,2.6,4.0,999.99,-9.99,AAA,222,111,145588249,0,,0.6905,1,86.09,100.0,100.0,7,0.2256246936090414
1.39442910741,-30.03741310227,2320620204973694464,14.116940244,-79.526019868,4.3282,19.804000000000002,2.5200000000000005,245,17.563232,2.763718,0.9,Blanco_1,1.39433061213818,-30.0374239522333,0.09295626,-30.037424,-99.99,-99.99,14.543,13.987,13.718,0.05,0.03,0.054,9999.9,9999.9,-9.99,999.99,-9.99,AAA,222,111,145608479,0,,0.4426,1,0.0,97.52,98.39,7,0.2686236840442182
1.51799613867,-30.0366150978,2320713049281688704,13.9840853464,-79.6302606571,4.2007,19.149,3.0600000000000005,264,15.323053,1.961595,1.0,Blanco_1,1.51790090180798,-30.0366282727657,0.10119241,-30.036634,16.9,14.8,13.048,12.39,12.213,0.03,0.03,0.03,20.92,2.41,4.0,999.99,-9.99,AAA,222,111,145626797,0,,0.5492,1,97.71,100.0,100.0,7,0.3497526778863854
1.57957974514,-30.37288255089,2320596123092361088,12.1040520687,-79.5979057115,4.1835,18.490000000000002,1.5480000000000003,227,12.912848,1.146694,0.9,Blanco_1,1.57948747108133,-30.3728892158576,0.10529746,-30.372913,13.4,12.3,11.35,10.853,10.793,0.03,0.03,0.03,16.85,2.19,4.0,999.99,-9.99,AAA,222,111,145627859,0,,0.7067,1,87.99,100.0,100.0,7,0.38235718502051125
0.44371752389,-29.77742361743,2320862200611102848,16.3759471827,-78.7735903921,4.2086,18.505000000000003,2.382,256,12.079936,0.944767,1.0,Blanco_1,0.443625729103757,-29.7774338732316,0.029571,-29.777422,12.5,11.8,10.864,10.464,10.414,0.03,0.03,0.03,15.02,3.16,3.55,999.99,-9.99,AAA,222,111,108798832,0,,0.4427,1,63.65,100.0,100.0,7,0.4765886543798814
1.35642589995,-30.30985803902,2320606121776189824,12.7128856525,-79.4282486061,4.169,18.795,2.668,262,15.187153,1.954151,1.0,Blanco_1,1.35633216415975,-30.3098695262088,0.090423,-30.309866,16.9,14.4,12.965,12.254,12.118,0.03,0.03,0.03,22.29,2.66,4.0,999.99,-9.99,AAA,222,111,145608876,0,,0.512,1,89.92,99.12,100.0,7,0.25286076426283943
0.85171986664,-29.81372419716,2320869729688113536,15.8382630074,-79.1142528466,4.0998,18.392000000000003,2.805,102,10.540326,0.638749,1.0,Blanco_1,0.851628599289015,-29.813736274212,0.05677367,-29.813707,11.093,10.566,9.748,9.466,9.461,0.03,0.03,0.03,19.1,2.93,2.5,999.99,-9.99,AAA,222,111,108817851,1616827,,0.1885,1,96.87,100.0,100.0,7,0.3637003338083198
1.30581050777,-30.44119067995,2320603540500120320,12.0850612188,-79.352135225,4.1595,18.533,2.9360000000000004,258,17.905182,2.882114,1.0,Blanco_1,1.30571795438178,-30.4412033210285,0.0870482,-30.44118,-99.99,-99.99,14.899,14.308,14.114,0.037,0.054,0.064,40.2,-34.04,4.09,999.99,-9.99,AAA,222,111,145609079,0,,0.5717,1,0.0,99.5,97.85,7,0.27446862116852666
0.08360431083,-29.93929340029,2320855676556049920,15.8668014436,-78.4365096611,4.5384,17.418000000000003,3.0220000000000002,217,16.829916,2.849894,0.8,Blanco_1,0.0835177679054961,-29.9393064116506,0.005569,-29.939302,18.4,16.6,13.833,13.195,13.012,0.032,0.03,0.032,28.26,-4.15,4.09,999.99,-9.99,AAA,222,111,145543560,0,,0.6969,1,18.08,100.0,99.73,7,0.21865738491702183
0.28841352842,-29.81326882416,2320863270058227200,16.3227467214,-78.6345211992,4.3535,19.358,2.511,253,16.579763,2.567265,1.0,Blanco_1,0.288317467887602,-29.8132796353753,0.01922026,-29.813278,18.0,16.5,13.881,13.225,13.038,0.03,0.03,0.034,22.71,-1.62,3.9,999.99,-9.99,AAA,222,111,1124171383,0,,0.5499,1,67.17,90.71,83.79,7,0.3440514136435924
1.85218591985,-30.26256054997,2320646082151622400,12.3516794376,-79.8540270401,4.0969,18.576,3.168,219,17.343412,2.790207,0.9,Blanco_1,1.85209332092455,-30.2625741899374,0.12347126,-30.26257,19.3,17.2,14.428,13.832,13.574,0.03,0.041,0.046,21.8,2.45,4.0,999.99,-9.99,AAA,222,111,145646769,0,,0.8766,1,93.36,74.91,100.0,7,0.36526023562021337
0.34518355092,-29.84349559769,2320860074602561408,16.1252363669,-78.6772971391,4.3369,18.669,2.801,247,12.613679,1.084279,1.0,Blanco_1,0.345090881396242,-29.8435076575188,0.02300546,-29.843496,13.1,12.1,11.213,10.718,10.638,0.03,0.03,0.03,17.11,0.56,3.75,999.99,-9.99,AAA,222,111,1124171345,0,,0.4934,1,84.13,100.0,100.0,7,0.317439310102227
